NAME_LONG,NAME_SHORT,COUNTRY_NAME,LOCID,ABV_1,LON,LAT,ID,-,REGION
Bowman Field,Louisville,United States,LOU,KLOU,38.22800064,-85.66369629,546,A,America/New_York
Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,KFHU,31.58849907,-110.3440018,4719,A,America/Phoenix
Lihue Airport,Lihue,United States,LIH,PHLI,21.97599983,-159.3390045,153,N,Pacific/Honolulu
Havre City County Airport,Havre,United States,HVR,KHVR,48.54299927,-109.762001,2591,A,America/Denver
Grant County International Airport,Grant County Airport,United States,MWH,KMWH,47.20769882,-119.3199997,1189,A,America/Los_Angeles
Edward F Knapp State Airport,Montpelier,United States,MPV,KMPV,44.20349884,-72.56230164,1166,A,America/New_York
San Nicolas Island Nolf Airport,San Nicolas Island,United States,\N,KNSI,33.2397995,-119.4580002,506,A,America/Los_Angeles
Richmond International Airport,Richmond,United States,RIC,KRIC,37.50519943,-77.31970215,167,A,America/New_York
Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.446602,-93.8256,258,A,America/Chicago
Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.4917984,-145.4779968,54,A,America/Anchorage
Norfolk International Airport,Norfolk,United States,ORF,KORF,36.89459991,-76.20120239,26,A,America/New_York
Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.95079994,-94.02069855,15,A,America/Chicago
Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.12760162,-81.20210266,50,A,America/New_York
Hill Air Force Base,Ogden,United States,HIF,KHIF,41.12403,-111.973086,4789,A,America/Denver
Nome Airport,Nome,United States,OME,PAOM,64.5121994,-165.4450073,37,A,America/Anchorage
Scappoose Industrial Airpark,San Luis,United States,\N,KSPB,45.77099991,-122.8619995,58,A,America/Los_Angeles
St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91020012,-82.68740082,11,A,America/New_York
Menominee Regional Airport,Macon,United States,MNM,KMNM,45.126701,-87.638397,625,A,America/Chicago
Conroe-North Houston Regional Airport,Conroe,United States,CXO,KCXO,30.351801,-95.414497,245,A,America/Chicago
Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.19470215,-148.4649963,65,A,America/Anchorage
San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.53370094,-98.46980286,809,A,America/Chicago
Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.1189003,-77.67240143,559,A,America/New_York
Patrick Air Force Base,Coco Beach,United States,COF,KCOF,28.23489952,-80.61009979,8,A,America/New_York
Teterboro Airport,Teterboro,United States,TEB,KTEB,40.85010147,-74.06079865,9,A,America/New_York
Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,44.14500046,-103.1039963,3276,A,America/Denver
Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.87760162,-78.78749847,435,A,America/New_York
James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.90240097,-84.2193985,1009,A,America/New_York
Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.57310104,-151.2449951,99,A,America/Anchorage
Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,34.882401,-95.783501,770,A,America/Chicago
Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998,-78.94619751,589,A,America/New_York
Coulter Field,Bryan,United States,CFD,KCFD,30.71570015,-96.33139801,367,A,America/Chicago
Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,LIY,KLHW,31.889099,-81.562303,45,A,America/New_York
Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13190079,-76.49299622,42,A,America/New_York
Esler Regional Airport,Alexandria,United States,ESF,KESF,31.39489937,-92.29579926,112,A,America/Chicago
Altus Air Force Base,Altus,United States,LTS,KLTS,34.667099,-99.26670074,1382,A,America/Chicago
Tucson International Airport,Tucson,United States,TUS,KTUS,32.11610031,-110.9410019,2643,N,America/Phoenix
Minot Air Force Base,Minot,United States,MIB,KMIB,48.4156,-101.358002,1667,A,America/Chicago
Beale Air Force Base,Marysville,United States,BAB,KBAB,39.13610077,-121.4369965,113,A,America/Los_Angeles
Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,41.07139969,-87.84629822,630,A,America/Chicago
Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,35.33940125,-77.96060181,109,A,America/New_York
Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,55,A,America/New_York
Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.34049988,-75.51029968,52,A,America/New_York
Rancho Murieta Airport,Rancho Murieta,United States,\N,KRIU,38.48680115,-121.1029968,141,A,America/Los_Angeles
Bob Hope Airport,Burbank,United States,BUR,KBUR,34.20069885,-118.3590012,778,A,America/Los_Angeles
Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.21239853,-83.35340118,645,A,America/New_York
Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26,A,America/New_York
Pembina Municipal Airport,Pembina,United States,PMB,KPMB,48.94250107,-97.24079895,795,A,America/Chicago
Polk Army Air Field,Fort Polk,United States,POE,KPOE,31.0447998,-93.1917038,330,A,America/Chicago
Eielson Air Force Base,Fairbanks,United States,EIL,PAEI,64.66570282,-147.102005,547,A,America/Anchorage
Range Regional Airport,Hibbing,United States,HIB,KHIB,47.38660049,-92.83899689,1354,A,America/Chicago
Angelina County Airport,Lufkin,United States,LFK,KLFK,31.23399925,-94.75,296,A,America/Chicago
Midland International Airport,Midland,United States,MAF,KMAF,31.94249916,-102.2020035,2871,A,America/Chicago
Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.48509979,-88.12960052,695,A,America/Chicago
Ardmore Municipal Airport,Ardmore,United States,ADM,KADM,34.30301,-97.0196342,777,A,America/Chicago
Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,40.0155983,-74.59169769,131,A,America/New_York
Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,34.90090179,-76.88069916,29,A,America/New_York
Emanuel County Airport,Santa Barbara,United States,\N,KSBO,32.60910034,-82.36990356,327,A,America/New_York
Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.36989975,-81.96450043,144,A,America/New_York
Sloulin Field International Airport,Williston,United States,ISN,KISN,48.17789841,-103.6419983,1982,A,America/Chicago
Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.72940063,-92.22429657,262,A,America/Chicago
Stewart International Airport,Newburgh,United States,SWF,KSWF,41.5041008,-74.10479736,491,A,America/New_York
Baudette International Airport,Baudette,United States,BDE,KBDE,48.72840118,-94.61219788,1086,A,America/Chicago
Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.51250076,-121.4929962,24,A,America/Los_Angeles
Homer Airport,Homer,United States,HOM,PAHO,59.64559937,-151.477005,84,A,America/Anchorage
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74160004,-92.14070129,1159,A,America/Chicago
Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,33.91540146,-84.51629639,1068,A,America/New_York
Fairchild Air Force Base,Spokane,United States,SKA,KSKA,47.61510086,-117.6559982,2461,A,America/Los_Angeles
Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.359798,-84.671095,1150,A,America/New_York
Tyndall Air Force Base,Panama City,United States,PAM,KPAM,30.06959915,-85.57540131,17,A,America/Chicago
Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607,A,America/Chicago
Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.10280037,-80.64530182,33,A,America/New_York
McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.13769913,-122.4759979,322,A,America/Los_Angeles
Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.19449997,-97.66989899,542,A,America/Chicago
Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803,744,A,America/New_York
Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.35359955,-87.395401,1221,A,America/New_York
McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81100082,-83.9940033,981,A,America/New_York
Hood Army Air Field,Fort Hood,United States,HLR,KHLR,31.13870049,-97.71450043,924,A,America/Chicago
St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,38.748697,-90.370003,618,A,America/Chicago
Millville Municipal Airport,Millville,United States,MIV,KMIV,39.367802,-75.072197,85,A,America/New_York
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.9888,-98.491898,1019,A,America/Chicago
Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10329819,-84.41860199,483,A,America/New_York
Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026,A,America/New_York
Castle Airport,Merced,United States,MER,KMER,37.38050079,-120.5680008,191,A,America/Los_Angeles
Mc Clellan Airfield,Sacramento,United States,MCC,KMCC,38.66759872,-121.401001,77,A,America/Los_Angeles
Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88079834,-85.52279663,794,A,America/New_York
Winkler County Airport,Wink,United States,INK,KINK,31.77960014,-103.2009964,2822,A,America/Chicago
Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.77619934,-119.7180023,336,A,America/Los_Angeles
Vero Beach Regional Airport,Vero Beach,United States,VRB,KVRB,27.6556,-80.417901,24,A,America/New_York
Imperial County Airport,Imperial,United States,IPL,KIPL,32.83420181,-115.5790024,-54,A,America/Los_Angeles
Nashville International Airport,Nashville,United States,BNA,KBNA,36.12450027,-86.67819977,599,A,America/Chicago
Laredo International Airport,Laredo,United States,LRD,KLRD,27.54380035,-99.46160126,508,A,America/Chicago
Elmendorf Air Force Base,Anchorage,United States,EDF,PAED,61.25099945,-149.8070068,212,A,America/Anchorage
Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88469696,-162.598999,14,A,America/Anchorage
Altoona Blair County Airport,Altoona,United States,AOO,KAOO,40.29639816,-78.31999969,1503,A,America/New_York
Dyess Air Force Base,Abilene,United States,DYS,KDYS,32.42079926,-99.854599,1789,A,America/Chicago
South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,33.22100067,-92.81330109,277,A,America/Chicago
La Guardia Airport,New York,United States,LGA,KLGA,40.77719879,-73.87259674,21,A,America/New_York
Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.39649963,-84.35030365,81,A,America/New_York
Dupage Airport,West Chicago,United States,DPA,KDPA,41.90779877,-88.24859619,759,A,America/Chicago
Waco Regional Airport,Waco,United States,ACT,KACT,31.61129951,-97.23049927,516,A,America/Chicago
Augusta State Airport,Augusta,United States,AUG,KAUG,44.3205986,-69.79730225,352,A,America/New_York
Hillsboro Municipal Airport,Hillsboro,United States,\N,KINJ,32.08349991,-97.09719849,686,A,America/Chicago
Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,NIP,KNIP,30.2358,-81.680603,21,A,America/New_York
McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.599899,-88.915604,434,A,America/Chicago
Molokai Airport,Molokai,United States,MKK,PHMK,21.1529007,-157.095993,454,N,Pacific/Honolulu
Godman Army Air Field,Fort Knox,United States,FTK,KFTK,37.90710068,-85.9720993,756,A,America/New_York
New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,\N,KNCA,34.70840073,-77.43969727,26,A,America/New_York
San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.35770035,-100.4960022,1919,A,America/Chicago
Calexico International Airport,Calexico,United States,CXL,KCXL,32.66949844,-115.5130005,4,A,America/Los_Angeles
Chico Municipal Airport,Chico,United States,CIC,KCIC,39.79539871,-121.8580017,240,A,America/Los_Angeles
Burlington International Airport,Burlington,United States,BTV,KBTV,44.47190094,-73.15329742,335,A,America/New_York
Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.49410057,-81.68789673,30,A,America/New_York
Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007,-107.7539978,6685,A,America/Denver
Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312,A,America/New_York
Easterwood Field,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,320,A,America/Chicago
Felts Field,Spokane,United States,SFF,KSFF,47.68280029,-117.322998,1953,A,America/Los_Angeles
General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.94720078,-87.89659882,723,A,America/Chicago
Abilene Regional Airport,Abilene,United States,ABI,KABI,32.41130066,-99.68190002,1791,A,America/Chicago
Columbia Regional Airport,Columbia,United States,COU,KCOU,38.81809998,-92.21959686,889,A,America/Chicago
Portland International Airport,Portland,United States,PDX,KPDX,45.58869934,-122.5979996,31,A,America/Los_Angeles
Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,25.86179924,-80.89700317,13,A,America/New_York
Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320084,-80.09559631,19,A,America/New_York
Fort Worth Meacham International Airport,Fort Worth,United States,FTW,KFTW,32.819801,-97.362396,710,A,America/Chicago
Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.68190002,-75.46549988,297,A,America/New_York
Cape Cod Coast Guard Air Station,Falmouth,United States,FMH,KFMH,41.65840149,-70.52140045,131,A,America/New_York
Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,47.52999878,-122.302002,21,A,America/Los_Angeles
Lackland Air Force Base,San Antonio,United States,SKF,KSKF,29.38419914,-98.58110046,691,A,America/Chicago
Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32062,-157.924228,13,N,Pacific/Honolulu
Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.5340004,-93.6631012,958,A,America/Chicago
Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.07300186,-77.04290009,18,A,America/New_York
San Diego International Airport,San Diego,United States,SAN,KSAN,32.73360062,-117.1900024,17,A,America/Los_Angeles
Monroe Regional Airport,Monroe,United States,MLU,KMLU,32.51089859,-92.03769684,79,A,America/Chicago
Shaw Air Force Base,Sumter,United States,SSC,KSSC,33.97269821,-80.47059631,241,A,America/New_York
Ontario International Airport,Ontario,United States,ONT,KONT,34.05599976,-117.6009979,944,A,America/Los_Angeles
Majors Airport,Greenvile,United States,GVT,KGVT,33.06779861,-96.06529999,535,A,America/Chicago
Roswell International Air Center Airport,Roswell,United States,ROW,KROW,33.30160141,-104.5309982,3671,A,America/Denver
Coleman A. Young Municipal Airport,Detroit,United States,DET,KDET,42.40919876,-83.00990295,626,A,America/New_York
Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,25.90679932,-97.42590332,22,A,America/Chicago
Dothan Regional Airport,Dothan,United States,DHN,KDHN,31.32130051,-85.44960022,401,A,America/Chicago
Cape May County Airport,Wildwood,United States,WWD,KWWD,39.00849915,-74.90830231,23,A,America/New_York
Fallon Naval Air Station,Fallon,United States,NFL,KNFL,39.41659927,-118.7009964,3934,A,America/Los_Angeles
Selfridge Air National Guard Base Airport,Mount Clemens,United States,MTC,KMTC,42.613463,-82.836919,580,A,America/New_York
Four Corners Regional Airport,Farmington,United States,FMN,KFMN,36.74119949,-108.2300034,5506,A,America/Denver
Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP,27.77039909,-97.50119781,44,A,America/Chicago
Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.11119843,-76.10630035,421,A,America/New_York
Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX,24.57579994,-81.68890381,6,A,America/New_York
Chicago Midway International Airport,Chicago,United States,MDW,KMDW,41.785999,-87.752403,620,A,America/Chicago
Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362598,-121.929001,62,A,America/Los_Angeles
Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.2170029,3661,A,America/Denver
Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,40.081902,-75.010597,120,A,America/New_York
Denver International Airport,Denver,United States,DEN,KDEN,39.86169815,-104.6729965,5431,A,America/Denver
Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865,-75.2410965,36,A,America/New_York
Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,42.40259933,-96.38439941,1098,A,America/Chicago
Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,32.69279861,-83.64920044,354,A,America/New_York
Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.23690033,-107.2720032,4853,A,America/Denver
Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,34.62939835,-118.0849991,2543,A,America/Los_Angeles
Randolph Air Force Base,San Antonio,United States,RND,KRND,29.52969933,-98.27890015,761,A,America/Chicago
El Centro NAF Airport (Vraciu Field),El Centro,United States,NJK,KNJK,32.829201,-115.671996,-42,A,America/Los_Angeles
John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899,815,A,America/New_York
Drake Field,Fayetteville,United States,FYV,KFYV,36.00510025,-94.17009735,1251,A,America/Chicago
Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI,34.64979935,-98.40219879,1189,A,America/Chicago
Princeton Municipal Airport,Princeton,United States,\N,KPNM,45.55989838,-93.60820007,980,A,America/Chicago
Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,39.8260994,-84.0483017,823,A,America/New_York
Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.73619843,-156.9369965,153,A,America/Anchorage
Chandler Municipal Airport,Chandler,United States,\N,KCHD,33.2691,-111.810997,1243,A,America/Phoenix
Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL,32.78160095,-98.06020355,974,A,America/Chicago
Mc Connell Air Force Base,Wichita,United States,IAB,KIAB,37.62189865,-97.26820374,1371,A,America/Chicago
New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,NBG,KNBG,29.82530022,-90.03500366,2,A,America/Chicago
Beaufort County Airport,Beaufort,United States,BFT,KARW,32.41220093,-80.63439941,10,A,America/New_York
Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,33.45370102,-93.99099731,390,A,America/Chicago
Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.65090179,-73.4681015,234,A,America/New_York
Phillips Army Air Field,Aberdeen,United States,APG,KAPG,39.466202,-76.1688,57,A,America/New_York
Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.18280029,-103.6029968,4065,A,America/Denver
Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,61.17440033,-149.9960022,152,A,America/Anchorage
Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK,31.06719971,-97.8289032,1015,A,America/Chicago
Black Rock Airport,Zuni Pueblo,United States,\N,KZUN,35.08319855,-108.7919998,6454,A,America/Denver
Bellingham International Airport,Bellingham,United States,BLI,KBLI,48.7928009,-122.538002,170,A,America/Los_Angeles
Millington-Memphis Airport,Millington,United States,NQA,KNQA,35.356701,-89.8703,320,A,America/Chicago
Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,EKN,KEKN,38.88940048,-79.85710144,1987,A,America/New_York
Hartford Brainard Airport,Hartford,United States,HFD,KHFD,41.73669815,-72.6493988,18,A,America/New_York
North Central State Airport,Smithfield,United States,SFZ,KSFZ,41.92079926,-71.49140167,441,A,America/New_York
Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.69120026,-88.24279785,219,A,America/Chicago
Moffett Federal Airfield,Mountain View,United States,NUQ,KNUQ,37.4161,-122.049004,32,A,America/Los_Angeles
Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.61709976,-106.0889969,6348,A,America/Denver
Barking Sands Airport,Barking Sands,United States,BKH,PHBK,22.02280045,-159.7850037,23,A,Pacific/Honolulu
Beauregard Regional Airport,Deridder,United States,DRI,KDRI,30.83169937,-93.33989716,202,A,America/Chicago
Bradshaw Army Airfield,Bradshaw Field,United States,BSF,PHSF,19.76009941,-155.5540009,6190,A,Pacific/Honolulu
Nogales International Airport,Nogales,United States,OLS,KOLS,31.4177,-110.848,3955,A,America/Phoenix
Mac Dill Air Force Base,Tampa,United States,MCF,KMCF,27.84930038,-82.52120209,14,A,America/New_York
Scott AFB/Midamerica Airport,Belleville,United States,BLV,KBLV,38.5452,-89.835197,459,A,America/Chicago
Opa-locka Executive Airport,Miami,United States,OPF,KOPF,25.907,-80.278397,8,A,America/New_York
Del Rio International Airport,Del Rio,United States,DRT,KDRT,29.37420082,-100.927002,1002,A,America/Chicago
Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619957,-81.75520325,30,A,America/New_York
King Salmon Airport,King Salmon,United States,AKN,PAKN,58.67679977,-156.6490021,73,A,America/Anchorage
Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,MUI,KMUI,40.434799,-76.569397,488,A,America/New_York
Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH,20.96290016,-156.6730042,256,N,Pacific/Honolulu
John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13,A,America/New_York
Homestead ARB Airport,Homestead,United States,HST,KHST,25.48859978,-80.38359833,5,A,America/New_York
Riverside Municipal Airport,Riverside,United States,RAL,KRAL,33.95190048,-117.4449997,819,A,America/Los_Angeles
Sherman Army Air Field,Fort Leavenworth,United States,FLV,KFLV,39.36830139,-94.91470337,772,A,America/Chicago
Wallops Flight Facility Airport,Wallops Island,United States,WAL,KWAL,37.94020081,-75.46640015,40,A,America/New_York
Holloman Air Force Base,Alamogordo,United States,HMN,KHMN,32.85250092,-106.1070023,4093,A,America/Denver
Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,United States,NXX,KNXX,40.19979858,-75.14820099,358,A,America/New_York
Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,KCYS,41.15570068,-104.8119965,6159,A,America/Denver
Stockton Metropolitan Airport,Stockton,United States,SCK,KSCK,37.89419937,-121.237999,33,A,America/Los_Angeles
Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.89860153,-80.04049683,46,A,America/New_York
Reno Tahoe International Airport,Reno,United States,RNO,KRNO,39.49909973,-119.7679977,4415,A,America/Los_Angeles
Ketchikan International Airport,Ketchikan,United States,KTN,PAKT,55.35559845,-131.7140045,89,A,America/Anchorage
Willow Run Airport,Detroit,United States,YIP,KYIP,42.23789978,-83.53040314,716,A,America/New_York
Vandenberg Air Force Base,Lompoc,United States,VBG,KVBG,34.73730087,-120.5839996,369,A,America/Los_Angeles
Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM,33.56290054,-86.75350189,650,A,America/Chicago
Lakehurst Maxfield Field Airport,Lakehurst,United States,NEL,KNEL,40.03329849,-74.353302,101,A,America/New_York
Eareckson Air Station,Shemya,United States,SYA,PASY,52.71229935,174.1139984,95,A,America/Adak
Nellis Air Force Base,Las Vegas,United States,LSV,KLSV,36.23619843,-115.0339966,1870,A,America/Los_Angeles
March ARB Airport,Riverside,United States,RIV,KRIV,33.880699,-117.259003,1536,A,America/Los_Angeles
Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD,37.62580109,-120.9540024,97,A,America/Los_Angeles
Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.69540024,-121.5910034,27,A,America/Los_Angeles
Waukegan National Airport,Chicago,United States,UGN,KUGN,42.42219925,-87.86789703,727,A,America/Chicago
City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,38.805801,-104.700996,6187,A,America/Denver
Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,42.94049835,-78.73220062,728,A,America/New_York
Griffing Sandusky Airport,Sandusky,United States,SKY,KSKY,41.4333992,-82.65229797,580,A,America/New_York
Snohomish County (Paine Field) Airport,Everett,United States,PAE,KPAE,47.90629959,-122.2819977,606,A,America/Los_Angeles
Mountain Home Air Force Base,Mountain Home,United States,MUO,KMUO,43.043598,-115.872002,2996,A,America/Denver
Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,37.70100021,-113.098999,5622,A,America/Denver
Bradley International Airport,Windsor Locks,United States,BDL,KBDL,41.93889999,-72.68319702,173,A,America/New_York
Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,26.17580032,-98.23860168,107,A,America/Chicago
Norfolk Naval Station (Chambers Field),Norfolk,United States,NGU,KNGU,36.937599,-76.289299,17,A,America/New_York
Westover ARB/Metropolitan Airport,Chicopee Falls,United States,CEF,KCEF,42.19400024,-72.53479767,241,A,America/New_York
Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,33.663601,-101.822998,3282,A,America/Chicago
Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,672,A,America/Chicago
Boca Raton Airport,Boca Raton,United States,BCT,KBCT,26.37849998,-80.10769653,13,A,America/New_York
Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,64.81510162,-147.8560028,439,A,America/Anchorage
Quantico MCAF /Turner field,Quantico,United States,\N,KNYG,38.50170135,-77.30529785,10,A,America/New_York
Cannon Air Force Base,Clovis,United States,CVS,KCVS,34.38280106,-103.3219986,4295,A,America/Denver
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,NGF,PHNG,21.45050049,-157.7680054,24,A,Pacific/Honolulu
Offutt Air Force Base,Omaha,United States,OFF,KOFF,41.11830139,-95.91249847,1052,A,America/Chicago
Gulkana Airport,Gulkana,United States,GKN,PAGK,62.1548996,-145.4570007,1586,A,America/Anchorage
Watertown International Airport,Watertown,United States,ART,KART,43.9919014,-76.021698,325,A,America/New_York
Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.82970047,-116.5070038,477,A,America/Los_Angeles
Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,35.219398,-101.706001,3607,A,America/Chicago
Fort Dodge Regional Airport,Fort Dodge,United States,FOD,KFOD,42.55149841,-94.19259644,1156,A,America/Chicago
Barksdale Air Force Base,Shreveport,United States,BAD,KBAD,32.50180054,-93.66269684,166,A,America/Chicago
Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE,38.95090103,-95.66359711,1078,A,America/Chicago
Cotulla-La Salle County Airport,Cotulla,United States,COT,KCOT,28.45669937,-99.22029877,474,A,America/Chicago
Wilmington International Airport,Wilmington,United States,ILM,KILM,34.27059937,-77.90260315,32,A,America/New_York
Baton Rouge Metropolitan Airport,Baton Rouge,United States,BTR,KBTR,30.533199,-91.149597,70,A,America/Chicago
Meridian Naval Air Station,Meridian,United States,\N,KNMM,32.55210114,-88.55560303,316,A,America/Chicago
Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,32.35409927,-95.40239716,544,A,America/Chicago
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,39.1754,-76.668297,146,A,America/New_York
Hobart Regional Airport,Hobart,United States,HBR,KHBR,34.991317,-99.051313,1563,A,America/Chicago
Lanai Airport,Lanai,United States,LNY,PHNY,20.78560066,-156.951004,1308,N,Pacific/Honolulu
Alexandria International Airport,Alexandria,United States,AEX,KAEX,31.32740021,-92.54979706,89,A,America/Chicago
Condron Army Air Field,White Sands,United States,WSD,KWSD,32.34149933,-106.4029999,3934,A,America/Denver
Cold Bay Airport,Cold Bay,United States,CDB,PACD,55.20610046,-162.7250061,96,A,America/Anchorage
Tulsa International Airport,Tulsa,United States,TUL,KTUL,36.19839859,-95.88809967,677,A,America/Chicago
